,date,open,high,low,close,volume,change
0,2009-01-02,36800,37100,36550,37100,44734,0.01089918256130784
1,2009-01-05,37400,37650,36000,36450,237853,-0.01752021563342321
2,2009-01-06,36900,36900,36150,36700,194225,0.006858710562414272
3,2009-01-07,37100,38600,36700,38250,208573,0.04223433242506802
4,2009-01-08,37600,38950,37600,38500,190403,0.006535947712418277
5,2009-01-09,38650,39050,37300,37800,161091,-0.018181818181818188
6,2009-01-12,37400,37800,36900,37500,90689,-0.007936507936507908
7,2009-01-13,37500,37500,36300,37000,163934,-0.013333333333333308
8,2009-01-14,36950,36950,35800,35900,314221,-0.029729729729729763
9,2009-01-15,35000,35350,32750,34000,374326,-0.05292479108635095
10,2009-01-16,34000,36050,33850,35500,168408,0.0441176470588236
11,2009-01-19,36000,36000,35050,35050,159310,-0.012676056338028152
12,2009-01-20,35050,35750,34500,35500,133343,0.012838801711840151
13,2009-01-21,34900,36800,34700,36500,266234,0.028169014084507005
14,2009-01-22,36900,37450,36000,37100,131653,0.016438356164383494
15,2009-01-23,37100,37600,36600,37100,149600,0.0
16,2009-01-28,37150,38400,37150,38000,163406,0.0242587601078168
17,2009-01-29,38350,38700,32300,38000,163132,0.0
18,2009-01-30,37200,38400,37200,37900,230703,-0.002631578947368429
19,2009-02-02,38000,38100,36800,37800,135987,-0.0026385224274406704
20,2009-02-03,37800,38350,37350,38000,166765,0.005291005291005346
21,2009-02-04,38550,38550,37250,38000,144690,0.0
22,2009-02-05,37850,37850,35500,36300,490047,-0.04473684210526319
23,2009-02-06,36300,36600,34500,35000,590949,-0.03581267217630857
24,2009-02-09,35350,35400,34500,34500,379923,-0.014285714285714237
25,2009-02-10,34750,35000,34350,34600,157260,0.002898550724637739
26,2009-02-11,33900,34300,33800,33950,249516,-0.018786127167630062
27,2009-02-12,34400,34700,33900,34250,190718,0.008836524300441795
28,2009-02-13,34300,34650,34250,34500,165001,0.007299270072992803
29,2009-02-16,34550,34550,33800,33950,154975,-0.015942028985507232
30,2009-02-17,33900,33900,31250,31300,174368,-0.07805596465390274
31,2009-02-18,30450,31000,29700,30000,319274,-0.04153354632587858
32,2009-02-19,30100,30600,28800,29600,105653,-0.013333333333333308
33,2009-02-20,28550,28900,27300,28000,321236,-0.054054054054054064
34,2009-02-23,28000,29200,27700,28800,284484,0.02857142857142847
35,2009-02-24,27800,28150,27100,27850,134143,-0.03298611111111116
36,2009-02-25,28950,28950,27200,27200,98225,-0.023339317773788167
37,2009-02-26,27200,28150,26800,26800,143715,-0.014705882352941124
38,2009-02-27,26600,27300,26600,26700,172623,-0.0037313432835820452
39,2009-03-02,26550,26550,24600,24600,192721,-0.0786516853932584
40,2009-03-03,23950,23950,23000,23600,424935,-0.04065040650406504
41,2009-03-04,23750,24750,22900,24300,501715,0.029661016949152463
